SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute,IntersectEntity
owner_externalparty,OneToMany,owner,externalparty,ownerid,ownerid,
owner_profilerule,OneToMany,owner,channelaccessprofilerule,ownerid,ownerid,
owner_importfiles,OneToMany,owner,importfile,ownerid,ownerid,
owner_contacts,OneToMany,owner,contact,ownerid,ownerid,
owner_userentityuisettings,OneToMany,owner,userentityuisettings,ownerid,ownerid,
owner_userquerys,OneToMany,owner,userquery,ownerid,ownerid,
owner_convertrule,OneToMany,owner,convertrule,ownerid,ownerid,
owner_principalentitymap,OneToMany,owner,principalentitymap,ownerid,principalid,
owner_importmaps,OneToMany,owner,importmap,ownerid,ownerid,
owner_workflows,OneToMany,owner,workflow,ownerid,ownerid,
owner_processsessions,OneToMany,owner,processsession,ownerid,ownerid,
owner_postfollows,OneToMany,owner,postfollow,ownerid,ownerid,
owner_queues,OneToMany,owner,queue,ownerid,ownerid,
owner_emailserverprofile,OneToMany,owner,emailserverprofile,ownerid,ownerid,
owner_duplicaterules,OneToMany,owner,duplicaterule,ownerid,ownerid,
owner_SocialProfile,OneToMany,owner,socialprofile,ownerid,ownerid,
owner_annotations,OneToMany,owner,annotation,ownerid,ownerid,
owner_mailmergetemplates,OneToMany,owner,mailmergetemplate,ownerid,ownerid,
owner_actioncardusersettings,OneToMany,owner,actioncardusersettings,ownerid,ownerid,
owner_SyncError,OneToMany,owner,syncerror,ownerid,ownerid,
owner_asyncoperations,OneToMany,owner,asyncoperation,ownerid,ownerid,
slakpiinstance_owner,OneToMany,owner,slakpiinstance,ownerid,ownerid,
owner_accounts,OneToMany,owner,account,ownerid,ownerid,
owner_personaldocumenttemplates,OneToMany,owner,personaldocumenttemplate,ownerid,ownerid,
owner_userapplicationmetadata,OneToMany,owner,userapplicationmetadata,ownerid,ownerid,
owner_feedback,OneToMany,owner,feedback,ownerid,ownerid,
owner_reports,OneToMany,owner,report,ownerid,ownerid,
owner_connections,OneToMany,owner,connection,ownerid,ownerid,
owner_recurrencerules,OneToMany,owner,recurrencerule,ownerid,ownerid,
owner_actioncards,OneToMany,owner,actioncard,ownerid,ownerid,
owner_goalrollupquery,OneToMany,owner,goalrollupquery,ownerid,ownerid,
owner_customerrelationships,OneToMany,owner,customerrelationship,ownerid,ownerid,
owner_userform,OneToMany,owner,userform,ownerid,ownerid,
owner_userqueryvisualizations,OneToMany,owner,userqueryvisualization,ownerid,ownerid,
owner_emailsignatures,OneToMany,owner,emailsignature,ownerid,ownerid,
owner_slas,OneToMany,owner,sla,ownerid,ownerid,
owner_importdatas,OneToMany,owner,importdata,ownerid,ownerid,
owner_userentityinstancedata,OneToMany,owner,userentityinstancedata,ownerid,ownerid,
owner_importlogs,OneToMany,owner,importlog,ownerid,ownerid,
owner_routingrule,OneToMany,owner,routingrule,ownerid,ownerid,
owner_mailboxtrackingfolder,OneToMany,owner,mailboxtrackingfolder,ownerid,ownerid,
owner_categories,OneToMany,owner,category,ownerid,ownerid,
owner_sharepointdocument,OneToMany,owner,sharepointdocument,ownerid,ownerid,
owner_templates,OneToMany,owner,template,ownerid,ownerid,
owner_activitypointers,OneToMany,owner,activitypointer,ownerid,ownerid,
owner_imports,OneToMany,owner,import,ownerid,ownerid,
owner_officedocument,OneToMany,owner,officedocument,ownerid,ownerid,
owner_mailboxtrackingcategory,OneToMany,owner,mailboxtrackingcategory,ownerid,ownerid,
owner_emails,OneToMany,owner,email,ownerid,ownerid,
owner_faxes,OneToMany,owner,fax,ownerid,ownerid,
owner_letters,OneToMany,owner,letter,ownerid,ownerid,
owner_phonecalls,OneToMany,owner,phonecall,ownerid,ownerid,
owner_tasks,OneToMany,owner,task,ownerid,ownerid,
owner_recurringappointmentmasters,OneToMany,owner,recurringappointmentmaster,ownerid,ownerid,
owner_socialactivities,OneToMany,owner,socialactivity,ownerid,ownerid,
owner_untrackedemails,OneToMany,owner,untrackedemail,ownerid,ownerid,
owner_appointments,OneToMany,owner,appointment,ownerid,ownerid,
ActionCardUserState_Owner,OneToMany,owner,actioncarduserstate,ownerid,ownerid,
owner_callbackregistration,OneToMany,owner,callbackregistration,ownerid,ownerid,
owner_canvasapp,OneToMany,owner,canvasapp,ownerid,ownerid,
owner_solutioncomponentbatchconfiguration,OneToMany,owner,solutioncomponentbatchconfiguration,ownerid,ownerid,
owner_stagesolutionupload,OneToMany,owner,stagesolutionupload,ownerid,ownerid,
owner_exportsolutionupload,OneToMany,owner,exportsolutionupload,ownerid,ownerid,
owner_featurecontrolsetting,OneToMany,owner,featurecontrolsetting,ownerid,ownerid,
owner_keyvaultreference,OneToMany,owner,keyvaultreference,ownerid,ownerid,
owner_managedidentity,OneToMany,owner,managedidentity,ownerid,ownerid,
owner_customapi,OneToMany,owner,customapi,ownerid,ownerid,
owner_datalakefolder,OneToMany,owner,datalakefolder,ownerid,ownerid,
owner_exportedexcel,OneToMany,owner,exportedexcel,ownerid,ownerid,
owner_retaineddataexcel,OneToMany,owner,retaineddataexcel,ownerid,ownerid,
owner_synapsedatabase,OneToMany,owner,synapsedatabase,ownerid,ownerid,
owner_msdyn_dataflow,OneToMany,owner,msdyn_dataflow,ownerid,ownerid,
owner_msdyn_dataflowrefreshhistory,OneToMany,owner,msdyn_dataflowrefreshhistory,ownerid,ownerid,
owner_msdyn_entityrefreshhistory,OneToMany,owner,msdyn_entityrefreshhistory,ownerid,ownerid,
owner_principalentitybusinessunitmap,OneToMany,owner,principalentitybusinessunitmap,ownerid,principalid,
owner_privilegecheckerrun,OneToMany,owner,privilegecheckerrun,ownerid,ownerid,
owner_tdsmetadata,OneToMany,owner,tdsmetadata,ownerid,ownerid,
owner_canvasappextendedmetadata,OneToMany,owner,canvasappextendedmetadata,ownerid,ownerid,
owner_connector,OneToMany,owner,connector,ownerid,ownerid,
owner_environmentvariabledefinition,OneToMany,owner,environmentvariabledefinition,ownerid,ownerid,
owner_workflowbinary,OneToMany,owner,workflowbinary,ownerid,ownerid,
owner_businessprocess,OneToMany,owner,businessprocess,ownerid,ownerid,
owner_credential,OneToMany,owner,credential,ownerid,ownerid,
owner_desktopflowmodule,OneToMany,owner,desktopflowmodule,ownerid,ownerid,
owner_flowcapacityassignment,OneToMany,owner,flowcapacityassignment,ownerid,ownerid,
owner_flowcredentialapplication,OneToMany,owner,flowcredentialapplication,ownerid,ownerid,
owner_flowevent,OneToMany,owner,flowevent,ownerid,ownerid,
owner_flowmachine,OneToMany,owner,flowmachine,ownerid,ownerid,
owner_flowmachinegroup,OneToMany,owner,flowmachinegroup,ownerid,ownerid,
owner_flowmachineimage,OneToMany,owner,flowmachineimage,ownerid,ownerid,
owner_flowmachineimageversion,OneToMany,owner,flowmachineimageversion,ownerid,ownerid,
owner_flowmachinenetwork,OneToMany,owner,flowmachinenetwork,ownerid,ownerid,
owner_processstageparameter,OneToMany,owner,processstageparameter,ownerid,ownerid,
owner_savingrule,OneToMany,owner,savingrule,ownerid,ownerid,
owner_tag,OneToMany,owner,tag,ownerid,ownerid,
owner_taggedflowsession,OneToMany,owner,taggedflowsession,ownerid,ownerid,
owner_taggedprocess,OneToMany,owner,taggedprocess,ownerid,ownerid,
owner_workflowmetadata,OneToMany,owner,workflowmetadata,ownerid,ownerid,
owner_workqueue,OneToMany,owner,workqueue,ownerid,ownerid,
owner_workqueueitem,OneToMany,owner,workqueueitem,ownerid,ownerid,
owner_desktopflowbinary,OneToMany,owner,desktopflowbinary,ownerid,ownerid,
owner_flowsession,OneToMany,owner,flowsession,ownerid,ownerid,
owner_flowaggregation,OneToMany,owner,flowaggregation,ownerid,ownerid,
owner_flowrun,OneToMany,owner,flowrun,ownerid,ownerid,
owner_approvalprocess,OneToMany,owner,approvalprocess,ownerid,ownerid,
owner_approvalstageapproval,OneToMany,owner,approvalstageapproval,ownerid,ownerid,
owner_approvalstagecondition,OneToMany,owner,approvalstagecondition,ownerid,ownerid,
owner_approvalstageorder,OneToMany,owner,approvalstageorder,ownerid,ownerid,
owner_msdyn_flow_actionapprovalmodel,OneToMany,owner,msdyn_flow_actionapprovalmodel,ownerid,ownerid,
owner_msdyn_flow_approval,OneToMany,owner,msdyn_flow_approval,ownerid,ownerid,
owner_msdyn_flow_approvalrequest,OneToMany,owner,msdyn_flow_approvalrequest,ownerid,ownerid,
owner_msdyn_flow_approvalresponse,OneToMany,owner,msdyn_flow_approvalresponse,ownerid,ownerid,
owner_msdyn_flow_approvalstep,OneToMany,owner,msdyn_flow_approvalstep,ownerid,ownerid,
owner_msdyn_flow_awaitallactionapprovalmodel,OneToMany,owner,msdyn_flow_awaitallactionapprovalmodel,ownerid,ownerid,
owner_msdyn_flow_awaitallapprovalmodel,OneToMany,owner,msdyn_flow_awaitallapprovalmodel,ownerid,ownerid,
owner_msdyn_flow_basicapprovalmodel,OneToMany,owner,msdyn_flow_basicapprovalmodel,ownerid,ownerid,
owner_msdyn_flow_flowapproval,OneToMany,owner,msdyn_flow_flowapproval,ownerid,ownerid,
owner_connectionreference,OneToMany,owner,connectionreference,ownerid,ownerid,
owner_connectioninstance,OneToMany,owner,connectioninstance,ownerid,ownerid,
owner_dvfilesearch,OneToMany,owner,dvfilesearch,ownerid,ownerid,
owner_dvfilesearchattribute,OneToMany,owner,dvfilesearchattribute,ownerid,ownerid,
owner_dvfilesearchentity,OneToMany,owner,dvfilesearchentity,ownerid,ownerid,
owner_dvtablesearch,OneToMany,owner,dvtablesearch,ownerid,ownerid,
owner_dvtablesearchattribute,OneToMany,owner,dvtablesearchattribute,ownerid,ownerid,
owner_dvtablesearchentity,OneToMany,owner,dvtablesearchentity,ownerid,ownerid,
owner_aipluginauth,OneToMany,owner,aipluginauth,ownerid,ownerid,
owner_aipluginconversationstarter,OneToMany,owner,aipluginconversationstarter,ownerid,ownerid,
owner_aipluginconversationstartermapping,OneToMany,owner,aipluginconversationstartermapping,ownerid,ownerid,
owner_aiplugingovernance,OneToMany,owner,aiplugingovernance,ownerid,ownerid,
owner_aiplugingovernanceext,OneToMany,owner,aiplugingovernanceext,ownerid,ownerid,
owner_aipluginoperationresponsetemplate,OneToMany,owner,aipluginoperationresponsetemplate,ownerid,ownerid,
owner_sideloadedaiplugin,OneToMany,owner,sideloadedaiplugin,ownerid,ownerid,
owner_aiplugin,OneToMany,owner,aiplugin,ownerid,ownerid,
owner_aipluginexternalschema,OneToMany,owner,aipluginexternalschema,ownerid,ownerid,
owner_aipluginexternalschemaproperty,OneToMany,owner,aipluginexternalschemaproperty,ownerid,ownerid,
owner_aiplugininstance,OneToMany,owner,aiplugininstance,ownerid,ownerid,
owner_aipluginoperation,OneToMany,owner,aipluginoperation,ownerid,ownerid,
owner_aipluginoperationparameter,OneToMany,owner,aipluginoperationparameter,ownerid,ownerid,
owner_aipluginusersetting,OneToMany,owner,aipluginusersetting,ownerid,ownerid,
owner_msdyn_aidataprocessingevent,OneToMany,owner,msdyn_aidataprocessingevent,ownerid,ownerid,
owner_msdyn_aievent,OneToMany,owner,msdyn_aievent,ownerid,ownerid,
owner_msdyn_aimodel,OneToMany,owner,msdyn_aimodel,ownerid,ownerid,
owner_msdyn_aimodelcatalog,OneToMany,owner,msdyn_aimodelcatalog,ownerid,ownerid,
owner_msdyn_aitemplate,OneToMany,owner,msdyn_aitemplate,ownerid,ownerid,
owner_msdyn_aibfeedbackloop,OneToMany,owner,msdyn_aibfeedbackloop,ownerid,ownerid,
owner_msdyn_aifptrainingdocument,OneToMany,owner,msdyn_aifptrainingdocument,ownerid,ownerid,
owner_msdyn_aiodimage,OneToMany,owner,msdyn_aiodimage,ownerid,ownerid,
