SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute
qrt_geotechreview_SharePointDocumentLocations,OneToMany,qrt_geotechreview,sharepointdocumentlocation,qrt_geotechreviewid,regardingobjectid
qrt_geotechreview_SharePointDocuments,OneToMany,qrt_geotechreview,sharepointdocument,qrt_geotechreviewid,regardingobjectid
qrt_geotechreview_connections1,OneToMany,qrt_geotechreview,connection,qrt_geotechreviewid,record1id
qrt_geotechreview_connections2,OneToMany,qrt_geotechreview,connection,qrt_geotechreviewid,record2id
qrt_geotechreview_Annotations,OneToMany,qrt_geotechreview,annotation,qrt_geotechreviewid,objectid
qrt_geotechreview_DeletedItemReferences,OneToMany,qrt_geotechreview,deleteditemreference,qrt_geotechreviewid,deletedobject
qrt_icrequest_SharePointDocumentLocations,OneToMany,qrt_icrequest,sharepointdocumentlocation,qrt_icrequestid,regardingobjectid
qrt_icrequest_SharePointDocuments,OneToMany,qrt_icrequest,sharepointdocument,qrt_icrequestid,regardingobjectid
qrt_icrequest_connections1,OneToMany,qrt_icrequest,connection,qrt_icrequestid,record1id
qrt_icrequest_connections2,OneToMany,qrt_icrequest,connection,qrt_icrequestid,record2id
qrt_icrequest_Annotations,OneToMany,qrt_icrequest,annotation,qrt_icrequestid,objectid
qrt_icrequest_DeletedItemReferences,OneToMany,qrt_icrequest,deleteditemreference,qrt_icrequestid,deletedobject
qrt_incentiveprogram_Annotations,OneToMany,qrt_incentiveprogram,annotation,qrt_incentiveprogramid,objectid
qrt_incentives_qrt_incentiveprogram,OneToMany,qrt_incentiveprogram,qrt_incentives,qrt_incentiveprogramid,qrt_qrt_incentiveprogram
qrt_incentiveprogram_DeletedItemReferences,OneToMany,qrt_incentiveprogram,deleteditemreference,qrt_incentiveprogramid,deletedobject
qrt_incentiveprogram_SharePointDocumentLocations,OneToMany,qrt_incentiveprogram,sharepointdocumentlocation,qrt_incentiveprogramid,regardingobjectid
qrt_incentiveprogram_SharePointDocuments,OneToMany,qrt_incentiveprogram,sharepointdocument,qrt_incentiveprogramid,regardingobjectid
qrt_incentives_Annotations,OneToMany,qrt_incentives,annotation,qrt_incentivesid,objectid
qrt_incentives_DeletedItemReferences,OneToMany,qrt_incentives,deleteditemreference,qrt_incentivesid,deletedobject
qrt_incentives_SharePointDocumentLocations,OneToMany,qrt_incentives,sharepointdocumentlocation,qrt_incentivesid,regardingobjectid
qrt_incentives_SharePointDocuments,OneToMany,qrt_incentives,sharepointdocument,qrt_incentivesid,regardingobjectid
qrt_interconnectionagreementsandpayments_Annotations,OneToMany,qrt_interconnectionagreementsandpayments,annotation,qrt_interconnectionagreementsandpaymentsid,objectid
qrt_interconnectionagreementsandpayments_DeletedItemReferences,OneToMany,qrt_interconnectionagreementsandpayments,deleteditemreference,qrt_interconnectionagreementsandpaymentsid,deletedobject
qrt_interconnectionapplicationsstudies_Annotations,OneToMany,qrt_interconnectionapplicationsstudies,annotation,qrt_interconnectionapplicationsstudiesid,objectid
qrt_interconnectionapplicationsstudies_DeletedItemReferences,OneToMany,qrt_interconnectionapplicationsstudies,deleteditemreference,qrt_interconnectionapplicationsstudiesid,deletedobject
qrt_legalrequests_ActionCards,OneToMany,qrt_legalrequests,actioncard,activityid,regardingobjectid
qrt_legalrequests_connections1,OneToMany,qrt_legalrequests,connection,activityid,record1id
qrt_legalrequests_connections2,OneToMany,qrt_legalrequests,connection,activityid,record2id
qrt_legalrequests_Annotations,OneToMany,qrt_legalrequests,annotation,activityid,objectid
qrt_legalrequests_DeletedItemReferences,OneToMany,qrt_legalrequests,deleteditemreference,activityid,deletedobject
qrt_legalrequests_SharePointDocumentLocations,OneToMany,qrt_legalrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_legalrequests_SharePointDocuments,OneToMany,qrt_legalrequests,sharepointdocument,activityid,regardingobjectid
qrt_originationnotes_DeletedItemReferences,OneToMany,qrt_originationnotes,deleteditemreference,qrt_originationnotesid,deletedobject
qrt_permits_Annotations,OneToMany,qrt_permits,annotation,qrt_permitsid,objectid
qrt_permits_DeletedItemReferences,OneToMany,qrt_permits,deleteditemreference,qrt_permitsid,deletedobject
qrt_portfolio_SharePointDocumentLocations,OneToMany,qrt_portfolio,sharepointdocumentlocation,qrt_portfolioid,regardingobjectid
qrt_portfolio_SharePointDocuments,OneToMany,qrt_portfolio,sharepointdocument,qrt_portfolioid,regardingobjectid
qrt_portfolio_Annotations,OneToMany,qrt_portfolio,annotation,qrt_portfolioid,objectid
qrt_msdyn_project_Portfolio_qrt_portfolio,OneToMany,qrt_portfolio,msdyn_project,qrt_portfolioid,qrt_portfolio
qrt_assetmanagementrequests_Portfolio_qrt_portfolio,OneToMany,qrt_portfolio,qrt_assetmanagementrequests,qrt_portfolioid,qrt_portfolio
qrt_icrequest_Portfolio_qrt_portfolio,OneToMany,qrt_portfolio,qrt_icrequest,qrt_portfolioid,qrt_portfolio
qrt_financerequests_Portfolio_qrt_portfolio,OneToMany,qrt_portfolio,qrt_financerequests,qrt_portfolioid,qrt_portfolio
qrt_portfolio_DeletedItemReferences,OneToMany,qrt_portfolio,deleteditemreference,qrt_portfolioid,deletedobject
qrt_procurementrequests_ActionCards,OneToMany,qrt_procurementrequests,actioncard,activityid,regardingobjectid
qrt_procurementrequests_connections1,OneToMany,qrt_procurementrequests,connection,activityid,record1id
qrt_procurementrequests_connections2,OneToMany,qrt_procurementrequests,connection,activityid,record2id
qrt_procurementrequests_Annotations,OneToMany,qrt_procurementrequests,annotation,activityid,objectid
qrt_procurementrequests_DeletedItemReferences,OneToMany,qrt_procurementrequests,deleteditemreference,activityid,deletedobject
qrt_procurementrequests_SharePointDocumentLocations,OneToMany,qrt_procurementrequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_procurementrequests_SharePointDocuments,OneToMany,qrt_procurementrequests,sharepointdocument,activityid,regardingobjectid
qrt_schedulerequests_ActionCards,OneToMany,qrt_schedulerequests,actioncard,activityid,regardingobjectid
qrt_schedulerequests_SharePointDocumentLocations,OneToMany,qrt_schedulerequests,sharepointdocumentlocation,activityid,regardingobjectid
qrt_schedulerequests_SharePointDocuments,OneToMany,qrt_schedulerequests,sharepointdocument,activityid,regardingobjectid
qrt_schedulerequests_connections1,OneToMany,qrt_schedulerequests,connection,activityid,record1id
qrt_schedulerequests_connections2,OneToMany,qrt_schedulerequests,connection,activityid,record2id
qrt_schedulerequests_Annotations,OneToMany,qrt_schedulerequests,annotation,activityid,objectid
qrt_schedulerequests_Feedback,OneToMany,qrt_schedulerequests,feedback,activityid,regardingobjectid
qrt_schedulerequests_DeletedItemReferences,OneToMany,qrt_schedulerequests,deleteditemreference,activityid,deletedobject
qrt_scheduletasks_SharePointDocumentLocations,OneToMany,qrt_scheduletasks,sharepointdocumentlocation,qrt_scheduletasksid,regardingobjectid
qrt_scheduletasks_SharePointDocuments,OneToMany,qrt_scheduletasks,sharepointdocument,qrt_scheduletasksid,regardingobjectid
qrt_scheduletasks_Annotations,OneToMany,qrt_scheduletasks,annotation,qrt_scheduletasksid,objectid
qrt_scheduletasks_ParentTask_qrt_scheduletasks,OneToMany,qrt_scheduletasks,qrt_scheduletasks,qrt_scheduletasksid,qrt_parenttask
qrt_scheduletasks_DeletedItemReferences,OneToMany,qrt_scheduletasks,deleteditemreference,qrt_scheduletasksid,deletedobject
qrt_sharepointfolderstructure_DeletedItemReferences,OneToMany,qrt_sharepointfolderstructure,deleteditemreference,qrt_sharepointfolderstructureid,deletedobject
qrt_sitecontrol_Annotations,OneToMany,qrt_sitecontrol,annotation,qrt_sitecontrolid,objectid
qrt_sitecontrol_DeletedItemReferences,OneToMany,qrt_sitecontrol,deleteditemreference,qrt_sitecontrolid,deletedobject
qrt_studies_Annotations,OneToMany,qrt_studies,annotation,qrt_studiesid,objectid
qrt_geotechreview_Studies_qrt_studies,OneToMany,qrt_studies,qrt_geotechreview,qrt_studiesid,qrt_studies
qrt_studies_DeletedItemReferences,OneToMany,qrt_studies,deleteditemreference,qrt_studiesid,deletedobject
qrt_submittals_SharePointDocumentLocations,OneToMany,qrt_submittals,sharepointdocumentlocation,qrt_submittalsid,regardingobjectid
qrt_submittals_SharePointDocuments,OneToMany,qrt_submittals,sharepointdocument,qrt_submittalsid,regardingobjectid
qrt_submittals_connections1,OneToMany,qrt_submittals,connection,qrt_submittalsid,record1id
qrt_submittals_connections2,OneToMany,qrt_submittals,connection,qrt_submittalsid,record2id
qrt_submittals_Annotations,OneToMany,qrt_submittals,annotation,qrt_submittalsid,objectid
qrt_submittals_DeletedItemReferences,OneToMany,qrt_submittals,deleteditemreference,qrt_submittalsid,deletedobject
qrt_taskconfigrule_DeletedItemReferences,OneToMany,qrt_taskconfigrule,deleteditemreference,qrt_taskconfigruleid,deletedobject
qrt_msdyn_projecttask_taskconfiguration_qrt_taskconfiguration,OneToMany,qrt_taskconfiguration,msdyn_projecttask,qrt_taskconfigurationid,qrt_taskconfiguration
qrt_taskconfiguration_parenttask_qrt_taskconfiguration,OneToMany,qrt_taskconfiguration,qrt_taskconfiguration,qrt_taskconfigurationid,qrt_parenttask
qrt_taskconfiguration_DeletedItemReferences,OneToMany,qrt_taskconfiguration,deleteditemreference,qrt_taskconfigurationid,deletedobject
qrt_taskconfigrule_taskconfiguration_qrt_taskconfiguration,OneToMany,qrt_taskconfiguration,qrt_taskconfigrule,qrt_taskconfigurationid,qrt_taskconfiguration
qrt_taskrules_DeletedItemReferences,OneToMany,qrt_taskrules,deleteditemreference,qrt_taskrulesid,deletedobject
qrt_titleandalta_Annotations,OneToMany,qrt_titleandalta,annotation,qrt_titleandaltaid,objectid
qrt_titleandalta_DeletedItemReferences,OneToMany,qrt_titleandalta,deleteditemreference,qrt_titleandaltaid,deletedobject
queue_PostRoles,OneToMany,queue,postrole,queueid,regardingobjectid
Queue_Email_EmailSender,OneToMany,queue,email,queueid,emailsender
queue_PostRegardings,OneToMany,queue,postregarding,queueid,regardingobjectid
queue_routingruleitem,OneToMany,queue,routingruleitem,queueid,routedqueueid
queue_convertruleitem,OneToMany,queue,convertruleitem,queueid,queueid
queue_PostFollows,OneToMany,queue,postfollow,queueid,regardingobjectid
convertrule_queue,OneToMany,queue,convertrule,queueid,queueid
mailbox_regarding_queue,OneToMany,queue,mailbox,queueid,regardingobjectid
email_acceptingentity_queue,OneToMany,queue,email,queueid,acceptingentityid
lk_queue_QueueItemCount,OneToMany,queueitemcount,queue,queueid,queueid
lk_queue_QueueMemberCount,OneToMany,queuemembercount,queue,queueid,queueid
ratingmodel_ratingvalue_RatingModel,OneToMany,ratingmodel,ratingvalue,ratingmodelid,ratingmodel
ratingmodel_DeletedItemReferences,OneToMany,ratingmodel,deleteditemreference,ratingmodelid,deletedobject
ratingvalue_bookableresourcecharacteristic_RatingValue,OneToMany,ratingvalue,bookableresourcecharacteristic,ratingvalueid,ratingvalue
msdyn_ratingvalue_msdyn_requirementcharacteristic_ratingvalue,OneToMany,ratingvalue,msdyn_requirementcharacteristic,ratingvalueid,msdyn_ratingvalue
msdyn_ratingvalue_msdyn_rolecompetencyrequirement_ratingvalue,OneToMany,ratingvalue,msdyn_rolecompetencyrequirement,ratingvalueid,msdyn_ratingvalue
ratingvalue_DeletedItemReferences,OneToMany,ratingvalue,deleteditemreference,ratingvalueid,deletedobject
recommendeddocument_DeletedItemReferences,OneToMany,recommendeddocument,deleteditemreference,recommendeddocumentid,deletedobject
reconciliationentityinfo_DeletedItemReferences,OneToMany,reconciliationentityinfo,deleteditemreference,reconciliationentityinfoid,deletedobject
reconciliationentitystepinfo_DeletedItemReferences,OneToMany,reconciliationentitystepinfo,deleteditemreference,reconciliationentitystepinfoid,deletedobject
reconciliationinfo_DeletedItemReferences,OneToMany,reconciliationinfo,deleteditemreference,reconciliationinfoid,deletedobject
reconciliationinfo_reconciliationentityinfo_ReconciliationInfoId,OneToMany,reconciliationinfo,reconciliationentityinfo,reconciliationinfoid,reconciliationinfoid
recordcountsnapshot_DeletedItemReferences,OneToMany,recordcountsnapshot,deleteditemreference,recordcountsnapshotid,deletedobject
recordfilter_entityrecordfilter,OneToMany,recordfilter,entityrecordfilter,recordfilterid,recordfilterid
recurrencerule_DeletedItemReferences,OneToMany,recurrencerule,deleteditemreference,ruleid,deletedobject
RecycleBinConfig_DeletedItemReference_DeletedObject,OneToMany,recyclebinconfig,deleteditemreference,recyclebinconfigid,deletedobject
relationship_role_relationship_role_map,OneToMany,relationshiprole,relationshiprolemap,relationshiproleid,relationshiproleid
relationship_role_customer_role,OneToMany,relationshiprole,customerrelationship,relationshiproleid,customerroleid
relationship_role_partner_role,OneToMany,relationshiprole,customerrelationship,relationshiproleid,partnerroleid
relationshiprole_DeletedItemReferences,OneToMany,relationshiprole,deleteditemreference,relationshiproleid,deletedobject
relationshiprolemap_DeletedItemReferences,OneToMany,relationshiprolemap,deleteditemreference,relationshiprolemapid,deletedobject
replicationbacklog_DeletedItemReferences,OneToMany,replicationbacklog,deleteditemreference,replicationbacklogid,deletedobject
replicationbacklog_target_report,OneToMany,report,replicationbacklog,reportid,targetobjectid
report_parent_report,OneToMany,report,report,reportid,parentreportid
Report_Report_DependentModelReportId,OneToMany,report,report,reportid,dependentmodelreportid
Report_ReportParameter_ReportId,OneToMany,report,reportparameter,reportid,reportid
retentioncleanupinfo_DeletedItemReferences,OneToMany,retentioncleanupinfo,deleteditemreference,retentioncleanupinfoid,deletedobject
retentioncleanupoperation_DeletedItemReferences,OneToMany,retentioncleanupoperation,deleteditemreference,retentioncleanupoperationid,deletedobject
retentionconfig_retentionoperatio,OneToMany,retentionconfig,retentionoperation,retentionconfigid,retentionconfigid
retentionfailuredetail_DeletedItemReferences,OneToMany,retentionfailuredetail,deleteditemreference,retentionfailuredetailid,deletedobject
retentionoperation_DeletedItemReferences,OneToMany,retentionoperation,deleteditemreference,retentionoperationid,deletedobject
retentionoperation_retentionopera,OneToMany,retentionoperation,retentionoperationdetail,retentionoperationid,retentionoperationid
retentionoperationdetail_DeletedItemReferences,OneToMany,retentionoperationdetail,deleteditemreference,retentionoperationdetailid,deletedobject
retentionsuccessdetail_DeletedItemReferences,OneToMany,retentionsuccessdetail,deleteditemreference,retentionsuccessdetailid,deletedobject
ribbonclientmetadata_DeletedItemReferences,OneToMany,ribbonclientmetadata,deleteditemreference,ribbonid,deletedobject
roleeditorlayout_roleeditorlayout,OneToMany,roleeditorlayout,roleeditorlayout,roleeditorlayoutid,roleeditorlayouthierarchyid
rollupfield_DeletedItemReferences,OneToMany,rollupfield,deleteditemreference,rollupfieldid,deletedobject
rollupjob_DeletedItemReferences,OneToMany,rollupjob,deleteditemreference,rollupjobid,deletedobject
rollupjob_rollupproperties,OneToMany,rollupproperties,rollupjob,rolluppropertiesid,rolluppropertiesid
routingrule_Annotation,OneToMany,routingrule,annotation,routingruleid,objectid
routingrule_entries,OneToMany,routingrule,routingruleitem,routingruleid,routingruleid
routingruleitem_Annotation,OneToMany,routingruleitem,annotation,routingruleitemid,objectid
sa_suggestedaction_DeletedItemReferences,OneToMany,sa_suggestedaction,deleteditemreference,sa_suggestedactionid,deletedobject
sa_suggestedaction_CriteriaId_sa_suggestedactioncriteria,OneToMany,sa_suggestedactioncriteria,sa_suggestedaction,sa_suggestedactioncriteriaid,sa_criteriaid
sa_suggestedactioncriteria_DeletedItemReferences,OneToMany,sa_suggestedactioncriteria,deleteditemreference,sa_suggestedactioncriteriaid,deletedobject
savedorginsightsconfiguration_DeletedItemReferences,OneToMany,savedorginsightsconfiguration,deleteditemreference,savedorginsightsconfigurationid,deletedobject
